SSN,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
815474449,46, Private,269284, Assoc-acdm,12, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
510476928,41, State-gov,175537, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, United-States, <=50K
983643418,29, Private,444304, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62063092,17, Private,27415, 11th,7, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
290508666,39, Private,174343, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
749029319,37, Private,148143, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
300979446,34, Private,209213, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, ?, <=50K
678493412,20, Private,165097, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
187833574,18, ?,51574, HS-grad,9, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,1602,38, United-States, <=50K
997370084,52, Private,167651, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38246270,42, Local-gov,29075, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
766679991,22, Private,396895, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Mexico, <=50K
597884013,66, State-gov,71075, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
784963351,35, Private,129573, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
431741969,40, Local-gov,183765, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
108230923,21, Private,164991, HS-grad,9, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
253605305,51, Local-gov,154891, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Male,0,0,52, United-States, <=50K
688891709,34, Private,200117, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
473984959,24, Private,176389, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34455879,43, Private,342567, Bachelors,13, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
211485724,34, Private,178841, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
303661325,42, Local-gov,191149, Masters,14, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
905361508,41, Private,29702, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
165263034,21, Private,157893, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
598837305,64, Local-gov,31993, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,10, United-States, <=50K
694874739,24, Federal-gov,210736, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,1974,40, United-States, <=50K
743480140,23, Private,39615, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
320026314,29, Private,200511, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
689462337,44, Self-emp-not-inc,47818, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, United-States, <=50K
625513243,28, Private,183155, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
673387073,33, Self-emp-inc,374905, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
404873737,35, Private,128876, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
624906376,41, Private,202872, 10th,6, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
522019536,42, Private,153414, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
120812834,51, Self-emp-not-inc,24790, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, >50K
842749797,32, Private,316769, 11th,7, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
743152714,37, Private,126569, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
239715212,18, Private,128538, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
817704380,24, Private,234640, Assoc-voc,11, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
219914846,29, ?,65372, Some-college,10, Divorced, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
786957326,45, Private,343377, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
488408742,52, Federal-gov,30731, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
412037835,35, Private,412379, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
312579361,46, Self-emp-inc,112320, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
614231657,63, Private,181929, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
71069774,32, Local-gov,100135, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
362961587,24, Private,128061, HS-grad,9, Never-married, Other-service, Own-child, White, Female,594,0,15, United-States, <=50K
892111619,72, ?,402306, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,32, Canada, <=50K
606454776,35, ?,98389, Some-college,10, Never-married, ?, Unmarried, White, Male,0,0,10, United-States, <=50K
348653190,29, Private,179565, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
330653781,35, Private,64922, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K
14523580,70, Private,102610, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,32, United-States, <=50K
263738207,65, ?,115513, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,5556,0,48, United-States, >50K
686610517,36, Private,150548, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
436809132,53, Private,133219, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,4386,0,30, United-States, >50K
321664729,49, Local-gov,67001, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
741269271,60, Private,162347, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
944986588,18, Private,138557, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
425228578,21, Private,170456, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, Italy, <=50K
417102890,42, Private,66006, 10th,6, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56837835,25, State-gov,176077, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, <=50K
921827260,32, Private,218322, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
748204399,25, Self-emp-inc,181691, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, ?, <=50K
500562033,47, Private,168232, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
409866299,30, Private,161690, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
257276802,21, ?,242736, Assoc-acdm,12, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
945450020,38, Self-emp-not-inc,67317, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
532327713,34, Private,265807, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2051,55, United-States, <=50K
137579507,37, Private,99357, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
64752949,56, Private,170070, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
8571613,52, State-gov,231166, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
627970106,23, Private,62339, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
532018538,29, State-gov,118520, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States, <=50K
802652685,45, Private,155659, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
213427981,23, Local-gov,157331, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
561921362,45, Private,341762, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
782877422,30, Private,164190, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
21187651,45, Private,83064, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
904248914,26, Private,304283, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
977288381,23, Private,436798, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
415024926,24, Private,29302, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, ?, <=50K
682606079,43, Private,104660, Masters,14, Widowed, Exec-managerial, Unmarried, White, Male,4934,0,40, United-States, >50K
923140511,42, Private,79036, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
204974266,72, Private,165622, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
361573881,21, ?,177287, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
690696050,57, Private,199847, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
950245065,24, Private,22966, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
768013550,27, Private,59068, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
415906825,54, Private,77336, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
313075429,42, Local-gov,96524, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
648100310,17, Private,143868, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
767983261,48, Private,121424, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
759869101,39, Private,176279, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
130549544,41, Self-emp-inc,177905, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,70, United-States, >50K
389351526,50, Private,205100, 7th-8th,4, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, ?, <=50K
689823755,57, Private,353881, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
406300498,44, Local-gov,177937, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, >50K
467266164,20, ?,122244, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,28, United-States, <=50K
492637660,49, Private,125892, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
311250179,44, Private,155472, Assoc-acdm,12, Never-married, Prof-specialty, Unmarried, Black, Female,1151,0,50, United-States, <=50K
349181311,42, Private,355728, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
628159890,18, ?,245274, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,16, United-States, <=50K
622858726,18, Private,240330, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,18, United-States, <=50K
4525490,51, Private,182944, HS-grad,9, Widowed, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
65408938,28, Private,264498, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
802571020,39, Private,110426, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,45, United-States, >50K
475573999,25, Private,166971, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
556537424,41, Private,347653, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
330389520,39, Private,33975, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
350926860,42, Self-emp-not-inc,215219, 11th,7, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
490701810,33, Private,190772, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,1617,40, United-States, <=50K
303020273,63, ?,331527, 10th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
441388269,47, Private,162494, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, >50K
297936966,27, Local-gov,85918, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,68, United-States, <=50K
272822941,39, Private,91367, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,45, United-States, >50K
96008127,20, Private,182342, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
456740569,49, Private,129640, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40620583,70, ?,133536, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,28, United-States, <=50K
713353746,46, Private,148738, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1740,35, United-States, <=50K
462585595,47, Private,102583, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
100335224,35, Private,111387, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
394777014,24, Private,241752, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
765433883,22, ?,334593, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
156391126,43, Private,101950, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
229980621,60, Local-gov,212856, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?, >50K
